Timestamp,FrameNumber,MarkerID,MarkerName,PosX,PosY,PosZ,Residual,Params
27641.1885769,1005,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.1885769,1005,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.1966516,1006,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.1966516,1006,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.1966516,1006,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.1966516,1006,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.1966516,1006,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.1966516,1006,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.1966516,1006,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.1966516,1006,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.1966516,1006,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.1966516,1006,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.1966516,1006,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.1966516,1006,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.1966516,1006,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.1966516,1006,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2052897,1007,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2052897,1007,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2052897,1007,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2052897,1007,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2052897,1007,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2052897,1007,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2052897,1007,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2052897,1007,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2052897,1007,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2052897,1007,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2052897,1007,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2052897,1007,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2052897,1007,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2052897,1007,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2133729,1008,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2133729,1008,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2133729,1008,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2133729,1008,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2133729,1008,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2133729,1008,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2133729,1008,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2133729,1008,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2133729,1008,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2133729,1008,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2133729,1008,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2133729,1008,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2133729,1008,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2133729,1008,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2219514,1009,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2219514,1009,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2219514,1009,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2219514,1009,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2219514,1009,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2219514,1009,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2219514,1009,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2219514,1009,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2219514,1009,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2219514,1009,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2219514,1009,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2219514,1009,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2219514,1009,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2219514,1009,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2308403,1010,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2308403,1010,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2308403,1010,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2308403,1010,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2308403,1010,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2308403,1010,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2308403,1010,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2308403,1010,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2308403,1010,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2308403,1010,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2308403,1010,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2308403,1010,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2308403,1010,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2308403,1010,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2386868,1011,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2386868,1011,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2386868,1011,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2386868,1011,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2386868,1011,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2386868,1011,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2386868,1011,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2386868,1011,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2386868,1011,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2386868,1011,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2386868,1011,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2386868,1011,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2386868,1011,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2386868,1011,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2468536,1012,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2468536,1012,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2468536,1012,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2468536,1012,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2468536,1012,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2468536,1012,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2468536,1012,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2468536,1012,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2468536,1012,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2468536,1012,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2468536,1012,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2468536,1012,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2468536,1012,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2468536,1012,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2576144,1013,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2576144,1013,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2576144,1013,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2576144,1013,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2576144,1013,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2576144,1013,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2576144,1013,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2576144,1013,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2576144,1013,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2576144,1013,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2576144,1013,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2576144,1013,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2576144,1013,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2576144,1013,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.264414,1014,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.264414,1014,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.264414,1014,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.264414,1014,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.264414,1014,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.264414,1014,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.264414,1014,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.264414,1014,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.264414,1014,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.264414,1014,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.264414,1014,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.264414,1014,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.264414,1014,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.264414,1014,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2752411,1015,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2752411,1015,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2752411,1015,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2752411,1015,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2752411,1015,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2752411,1015,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2752411,1015,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2752411,1015,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2752411,1015,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2752411,1015,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2752411,1015,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2752411,1015,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2752411,1015,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2752411,1015,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2804237,1016,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2804237,1016,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2804237,1016,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2804237,1016,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2804237,1016,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2804237,1016,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2804237,1016,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2804237,1016,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2804237,1016,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2804237,1016,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2804237,1016,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2804237,1016,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2804237,1016,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2804237,1016,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2906667,1017,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2906667,1017,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2906667,1017,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2906667,1017,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2906667,1017,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2906667,1017,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2906667,1017,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2906667,1017,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2906667,1017,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2906667,1017,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2906667,1017,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2906667,1017,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2906667,1017,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2906667,1017,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2973339,1018,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2973339,1018,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2973339,1018,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2973339,1018,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2973339,1018,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2973339,1018,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2973339,1018,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.2973339,1018,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.2973339,1018,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.2973339,1018,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.2973339,1018,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.2973339,1018,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.2973339,1018,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.2973339,1018,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3063998,1019,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3063998,1019,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3063998,1019,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3063998,1019,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3063998,1019,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3063998,1019,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3063998,1019,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3063998,1019,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3063998,1019,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3063998,1019,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3063998,1019,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3063998,1019,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3063998,1019,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3063998,1019,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3133597,1020,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3133597,1020,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3133597,1020,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3133597,1020,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3133597,1020,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3133597,1020,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3133597,1020,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3133597,1020,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3133597,1020,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3133597,1020,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3133597,1020,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3133597,1020,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3133597,1020,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3133597,1020,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3225622,1021,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3225622,1021,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3225622,1021,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3225622,1021,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3225622,1021,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3225622,1021,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3225622,1021,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3225622,1021,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3225622,1021,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3225622,1021,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3225622,1021,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3225622,1021,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3225622,1021,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3225622,1021,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3313564,1022,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3313564,1022,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3313564,1022,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3313564,1022,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3313564,1022,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3313564,1022,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3313564,1022,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3313564,1022,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27641.3313564,1022,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27641.3313564,1022,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27641.3313564,1022,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27641.3313564,1022,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27641.3313564,1022,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27641.3313564,1022,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27641.3387816,1023,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
