Timestamp,FrameNumber,MarkerID,MarkerName,PosX,PosY,PosZ,Residual,Params
27621.5527852,222,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5527852,222,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5527852,222,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5543743,223,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5543743,223,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5543743,223,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5543743,223,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5543743,223,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5543743,223,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5543743,223,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5543743,223,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5543743,223,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5543743,223,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5543743,223,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5543743,223,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5543743,223,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5543743,223,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5743914,224,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5743914,224,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5743914,224,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5743914,224,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5743914,224,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5743914,224,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5743914,224,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5743914,224,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5743914,224,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5743914,224,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5743914,224,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5743914,224,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5743914,224,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5743914,224,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5765256,225,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5765256,225,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5765256,225,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5765256,225,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5765256,225,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5765256,225,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5765256,225,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5765256,225,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5765256,225,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5765256,225,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5765256,225,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5765256,225,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5765256,225,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5765256,225,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5783882,226,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5783882,226,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5783882,226,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5783882,226,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5783882,226,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5783882,226,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5783882,226,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5783882,226,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5783882,226,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5783882,226,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5783882,226,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5783882,226,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5783882,226,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5783882,226,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5964283,227,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5964283,227,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5964283,227,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5964283,227,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5964283,227,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5964283,227,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5964283,227,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5964283,227,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5964283,227,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5964283,227,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5964283,227,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5964283,227,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5964283,227,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5964283,227,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5982874,228,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5982874,228,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5982874,228,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5982874,228,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5982874,228,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5982874,228,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5982874,228,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.5982874,228,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.5982874,228,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.5982874,228,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.5982874,228,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.5982874,228,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.5982874,228,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.5982874,228,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6175343,229,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6175343,229,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6175343,229,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6175343,229,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6175343,229,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6175343,229,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6175343,229,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6175343,229,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6175343,229,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6175343,229,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6175343,229,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6175343,229,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6175343,229,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6175343,229,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.619561,230,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.619561,230,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.619561,230,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.619561,230,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.619561,230,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.619561,230,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.619561,230,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.619561,230,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.619561,230,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.619561,230,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.619561,230,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.619561,230,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.619561,230,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.619561,230,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6211894,231,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6211894,231,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6211894,231,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6211894,231,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6211894,231,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6211894,231,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6211894,231,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6211894,231,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6211894,231,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6211894,231,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6211894,231,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6211894,231,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6211894,231,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6211894,231,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6409913,232,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6409913,232,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6409913,232,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6409913,232,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6409913,232,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6409913,232,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6409913,232,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6409913,232,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6409913,232,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6409913,232,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6409913,232,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6409913,232,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6409913,232,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6409913,232,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6429524,233,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6429524,233,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6429524,233,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6429524,233,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6429524,233,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6429524,233,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6429524,233,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6429524,233,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6429524,233,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6429524,233,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6429524,233,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6429524,233,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6429524,233,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6429524,233,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6448318,234,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6448318,234,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6448318,234,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6448318,234,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6448318,234,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6448318,234,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6448318,234,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6448318,234,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6448318,234,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6448318,234,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6448318,234,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6448318,234,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6448318,234,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6448318,234,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.662625,235,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.662625,235,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.662625,235,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.662625,235,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.662625,235,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.662625,235,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.662625,235,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.662625,235,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.662625,235,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.662625,235,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.662625,235,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.662625,235,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.662625,235,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.662625,235,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6643876,236,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6643876,236,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6643876,236,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6643876,236,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6643876,236,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6643876,236,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6643876,236,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6643876,236,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6643876,236,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6643876,236,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6643876,236,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6643876,236,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6643876,236,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6643876,236,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6822469,237,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6822469,237,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6822469,237,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6822469,237,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6822469,237,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6822469,237,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6822469,237,3,Sub001_M3,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6822469,237,0,all_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6822469,237,1,all_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6822469,237,2,all_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6822469,237,3,all_M3,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6822469,237,4,all_M4,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6822469,237,5,all_M5,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
27621.6822469,237,6,all_M6,-1.9057538509368896,0.8470432162284851,0.9395173788070679,0.0,0
27621.6841404,238,0,Sub002_M0,-0.5623579621315002,0.7124878168106079,1.8069751262664795,0.0,0
27621.6841404,238,1,Sub002_M1,-0.6822065114974976,0.7784991264343262,1.8702946901321411,0.0,0
27621.6841404,238,2,Sub002_M2,-0.6219519376754761,0.535515546798706,1.8808737993240356,0.0,0
27621.6841404,238,0,Sub001_M0,-1.835799217224121,0.8972477316856384,0.8867350220680237,0.0,0
27621.6841404,238,1,Sub001_M1,-1.8323149681091309,0.8250059485435486,0.9162809252738953,0.0,0
27621.6841404,238,2,Sub001_M2,-1.8932085037231445,0.8944641351699829,0.886250376701355,0.0,0
